Order_ID,Order_Date,Region,Product,Customer,Sales,Profit
7062,2024-11-07,North,Tablet,Customer E,2804,532
7063,2024-02-26,South,Mobile,Customer B,7082,359
7064,2024-05-02,South,Laptop,Customer B,1434,1200
7065,2024-05-03,West,Monitor,Customer D,3857,2165
7066,2024-02-01,North,Laptop,Customer E,4955,2736
7067,2024-03-07,North,Mobile,Customer D,620,1324
7068,2024-04-08,South,Keyboard,Customer B,1081,628
7069,2024-10-31,South,Monitor,Customer C,3038,2155
7070,2024-02-19,South,Mobile,Customer B,9903,2050
7071,2024-12-11,North,Laptop,Customer C,5086,1310
7072,2024-05-23,South,Mobile,Customer D,5663,291
7073,2024-04-17,South,Keyboard,Customer D,6153,2522
7074,2024-02-07,West,Mobile,Customer A,9095,2838
7075,2024-11-30,West,Keyboard,Customer B,6114,1998
7076,2024-06-25,North,Laptop,Customer B,9734,99
7077,2024-12-26,South,Laptop,Customer C,4350,1861
7078,2024-09-06,North,Keyboard,Customer C,2919,2287
7079,2024-11-22,North,Laptop,Customer A,1801,2960
7080,2024-08-03,South,Keyboard,Customer D,9811,684
7081,2024-09-27,West,Laptop,Customer E,3859,2629
7082,2024-09-02,East,Mobile,Customer A,9482,575
7083,2024-07-05,West,Laptop,Customer C,7392,1610
7084,2024-10-09,East,Monitor,Customer A,7942,384
7085,2024-08-26,North,Laptop,Customer E,2095,901
7086,2024-09-08,South,Laptop,Customer E,4508,1217
7087,2024-12-29,South,Mobile,Customer D,4936,858
7088,2024-06-19,South,Mobile,Customer D,4138,152
7089,2024-06-08,West,Keyboard,Customer A,3171,70
7090,2024-12-23,West,Monitor,Customer C,6745,2018
7091,2024-12-04,South,Laptop,Customer E,8332,2190
7092,2024-03-16,East,Laptop,Customer D,5705,1475
7093,2024-10-04,East,Mobile,Customer D,3144,581
7094,2024-10-10,West,Mobile,Customer C,6738,988
7095,2024-10-14,South,Tablet,Customer A,5776,2511
7096,2024-01-11,North,Keyboard,Customer A,3189,2923
7097,2024-01-13,West,Keyboard,Customer A,9596,1715
7098,2024-07-12,West,Keyboard,Customer A,9965,844
7099,2024-02-14,West,Tablet,Customer E,7505,1916
7100,2024-03-25,East,Laptop,Customer E,7961,130
7101,2024-11-16,East,Laptop,Customer D,8988,776
7102,2024-04-25,West,Mobile,Customer B,6814,455
7103,2024-01-21,East,Mobile,Customer D,4964,1105
7104,2024-10-01,East,Tablet,Customer B,8197,620
7105,2024-08-27,West,Mobile,Customer E,3359,2663
7106,2024-11-18,West,Monitor,Customer D,9320,1782
7107,2024-02-15,South,Mobile,Customer C,7538,2052
7108,2024-09-04,North,Tablet,Customer E,6480,2481
7109,2024-08-09,West,Tablet,Customer E,7516,1463
7110,2024-12-08,West,Tablet,Customer C,2899,1373
7111,2024-03-09,South,Laptop,Customer D,9185,1492
7112,2024-01-14,North,Keyboard,Customer A,1424,439
7113,2024-09-12,West,Monitor,Customer B,521,604
7114,2024-02-12,West,Tablet,Customer A,5318,642
7115,2024-02-21,West,Keyboard,Customer D,1023,476
7116,2024-04-08,North,Keyboard,Customer C,1322,2746
7117,2024-12-08,West,Mobile,Customer D,1030,2021
7118,2024-03-29,North,Tablet,Customer A,721,1315
7119,2024-07-11,East,Mobile,Customer B,7194,2029
7120,2024-03-12,East,Tablet,Customer C,8159,1168
7121,2024-08-21,East,Mobile,Customer D,4759,1144
7122,2024-02-28,West,Laptop,Customer D,7954,2699
7123,2024-07-21,West,Mobile,Customer D,7009,1964
7124,2024-07-29,East,Laptop,Customer B,4989,1497
7125,2024-12-27,West,Keyboard,Customer E,7227,1061
7126,2024-01-02,South,Keyboard,Customer E,4970,2585
7127,2024-03-14,West,Tablet,Customer A,5266,612
7128,2024-03-25,East,Monitor,Customer A,4443,1609
7129,2024-10-25,North,Laptop,Customer A,6077,1432
7130,2024-08-26,North,Monitor,Customer A,6007,728
7131,2024-01-02,South,Monitor,Customer A,4992,1011
7132,2024-12-15,West,Tablet,Customer B,6946,2667
7133,2024-04-10,North,Mobile,Customer D,3184,762
7134,2024-03-09,South,Mobile,Customer E,4029,1951
7135,2024-04-18,North,Keyboard,Customer D,9439,511
7136,2024-07-03,West,Mobile,Customer B,4117,80
7137,2024-04-02,East,Mobile,Customer B,2894,481
7138,2024-07-22,North,Monitor,Customer C,7693,1070
7139,2024-11-24,North,Monitor,Customer E,5698,1479
7140,2024-07-30,North,Laptop,Customer C,5593,560
7141,2024-10-23,North,Laptop,Customer D,7941,2773
7142,2024-01-22,South,Mobile,Customer C,8387,1289
7143,2024-12-11,South,Mobile,Customer C,8797,527
7144,2024-01-25,South,Mobile,Customer D,9023,1798
7145,2024-11-14,West,Mobile,Customer B,3005,1444
7146,2024-09-15,West,Keyboard,Customer B,6169,1209
7147,2024-04-23,North,Mobile,Customer B,1413,791
7148,2024-06-27,South,Mobile,Customer D,5169,2519
7149,2024-09-14,West,Laptop,Customer B,2952,2853
7150,2024-02-12,West,Mobile,Customer E,766,870
7151,2024-10-14,West,Laptop,Customer B,9608,461
7152,2024-08-08,North,Monitor,Customer D,7359,1452
7153,2024-11-19,East,Monitor,Customer B,9327,2740
7154,2024-12-28,East,Mobile,Customer C,4770,1568
7155,2024-07-31,South,Monitor,Customer B,4090,1219
7156,2024-09-26,West,Tablet,Customer E,708,2023
7157,2024-06-16,South,Monitor,Customer C,6477,1800
7158,2024-11-30,East,Keyboard,Customer B,1874,249
7159,2024-09-05,West,Keyboard,Customer D,9378,352
7160,2024-10-09,South,Keyboard,Customer E,7479,159
7161,2024-03-05,North,Keyboard,Customer B,6863,1196
7162,2024-08-21,West,Tablet,Customer A,7266,1046
7163,2024-05-10,North,Laptop,Customer A,3540,168
7164,2024-12-17,West,Mobile,Customer B,8644,2790
7165,2024-12-19,South,Monitor,Customer A,8458,952
7166,2024-10-03,North,Mobile,Customer C,4298,255
7167,2024-06-28,North,Laptop,Customer D,1219,2594
7168,2024-03-16,North,Mobile,Customer A,5702,832
7169,2024-10-15,North,Tablet,Customer B,8603,516
7170,2024-09-26,West,Mobile,Customer E,1972,2001
7171,2024-09-04,West,Monitor,Customer E,8394,913
7172,2024-06-18,East,Tablet,Customer E,5195,2860
7173,2024-03-09,West,Keyboard,Customer C,4624,269
7174,2024-08-17,West,Mobile,Customer E,6943,1139
7175,2024-12-14,East,Monitor,Customer B,9423,601
7176,2024-04-23,North,Monitor,Customer C,3987,1259
7177,2024-03-04,South,Mobile,Customer E,8756,2406
7178,2024-10-27,West,Tablet,Customer E,3879,2009
7179,2024-09-19,West,Tablet,Customer B,8356,2188
7180,2024-02-24,South,Keyboard,Customer D,1008,263
7181,2024-04-21,West,Monitor,Customer B,6397,959
7182,2024-10-11,South,Monitor,Customer A,3676,2799
7183,2024-12-09,South,Tablet,Customer A,1242,1634
7184,2024-08-30,South,Monitor,Customer E,2912,1627
7185,2024-03-25,North,Mobile,Customer A,9734,2025
7186,2024-04-15,South,Laptop,Customer E,4795,1557
7187,2024-07-29,East,Mobile,Customer A,874,2987
7188,2024-09-12,East,Laptop,Customer C,2092,2650
7189,2024-10-28,West,Keyboard,Customer D,9268,61
7190,2024-03-28,East,Tablet,Customer E,7629,1003
7191,2024-10-31,North,Keyboard,Customer E,7653,1193
7192,2024-09-28,South,Mobile,Customer A,7836,255
7193,2024-09-20,South,Monitor,Customer A,5168,1144
7194,2024-04-14,South,Mobile,Customer B,2368,2079
7195,2024-01-26,South,Monitor,Customer D,9609,403
7196,2024-09-12,West,Monitor,Customer D,5704,2046
7197,2024-05-07,East,Mobile,Customer D,6644,1703
7198,2024-04-07,South,Monitor,Customer C,5595,2213
7199,2024-03-22,North,Tablet,Customer D,5257,1382
7200,2024-07-03,South,Keyboard,Customer A,8367,2073
7201,2024-01-05,West,Tablet,Customer A,6844,753
7202,2024-10-15,North,Mobile,Customer B,5050,689
7203,2024-05-12,West,Tablet,Customer B,1497,564
7204,2024-06-10,East,Tablet,Customer E,2897,423
7205,2024-10-04,West,Monitor,Customer B,9689,2361
7206,2024-12-26,South,Mobile,Customer C,5985,128
7207,2024-10-06,West,Mobile,Customer B,3600,2381
7208,2024-03-19,West,Mobile,Customer E,8637,2556
7209,2024-09-16,West,Monitor,Customer E,5044,968
7210,2024-03-24,South,Laptop,Customer E,2208,2557
7211,2024-05-04,East,Tablet,Customer A,7626,2661
7212,2024-07-13,South,Mobile,Customer C,8758,150
7213,2024-12-13,South,Tablet,Customer C,4550,135
7214,2024-10-22,West,Keyboard,Customer D,9469,178
7215,2024-06-05,South,Keyboard,Customer B,1148,2779
7216,2024-01-06,West,Mobile,Customer A,6972,409
7217,2024-07-24,South,Monitor,Customer D,4834,2986
7218,2024-06-18,East,Mobile,Customer C,598,730
7219,2024-02-02,South,Monitor,Customer C,5388,2615
7220,2024-09-23,East,Mobile,Customer D,6498,2110
7221,2024-11-10,East,Tablet,Customer A,2634,1466
7222,2024-04-22,South,Tablet,Customer D,1821,1401
7223,2024-04-18,North,Tablet,Customer E,7495,2243
7224,2024-04-19,South,Mobile,Customer A,4124,2313
7225,2024-11-03,West,Mobile,Customer E,6066,2933
7226,2024-02-21,East,Tablet,Customer C,1773,814
7227,2024-12-20,South,Laptop,Customer D,2808,1643
7228,2024-08-07,North,Tablet,Customer E,1031,2784
7229,2024-09-24,South,Tablet,Customer D,2349,1401
7230,2024-04-22,North,Mobile,Customer E,1190,128
7231,2024-08-26,North,Mobile,Customer C,8618,902
7232,2024-05-27,East,Laptop,Customer A,1698,1843
7233,2024-07-12,West,Tablet,Customer B,6629,780
7234,2024-11-15,North,Mobile,Customer A,8450,853
7235,2024-06-28,South,Monitor,Customer C,7906,1137
7236,2024-02-21,North,Laptop,Customer C,3963,1823
7237,2024-08-23,North,Tablet,Customer A,3331,2772
7238,2024-08-30,West,Mobile,Customer C,3249,1278
7239,2024-04-07,West,Tablet,Customer C,8462,2847
7240,2024-10-27,West,Mobile,Customer D,1296,239
7241,2024-02-19,West,Monitor,Customer E,5834,699
7242,2024-06-08,South,Laptop,Customer B,4446,2701
7243,2024-11-16,South,Laptop,Customer A,1250,2038
7244,2024-06-01,South,Tablet,Customer D,6229,2296
7245,2024-10-18,East,Laptop,Customer E,9224,2971
7246,2024-03-19,South,Mobile,Customer D,1457,906
7247,2024-07-04,South,Keyboard,Customer E,6832,2015
7248,2024-08-29,South,Keyboard,Customer B,1415,750
7249,2024-08-04,North,Mobile,Customer A,4591,693
7250,2024-02-08,South,Mobile,Customer E,2033,2723
7251,2024-01-13,North,Mobile,Customer D,8024,877
7252,2024-05-05,North,Tablet,Customer E,9406,2789
7253,2024-12-17,East,Monitor,Customer A,2566,1889
7254,2024-11-01,West,Keyboard,Customer D,9134,1009
7255,2024-02-18,West,Tablet,Customer A,843,1910
7256,2024-08-01,South,Mobile,Customer B,5553,1844
7257,2024-01-27,North,Mobile,Customer E,2558,1957
7258,2024-01-25,West,Keyboard,Customer A,6471,2164
7259,2024-10-07,South,Tablet,Customer C,1805,2302
7260,2024-02-28,South,Laptop,Customer C,965,746
7261,2024-09-29,East,Keyboard,Customer A,8353,623
7262,2024-05-11,East,Monitor,Customer B,1026,878
7263,2024-08-20,South,Tablet,Customer C,9666,2253
7264,2024-07-16,East,Mobile,Customer A,7280,2658
7265,2024-12-26,South,Keyboard,Customer A,5757,2541
7266,2024-05-12,East,Mobile,Customer A,2853,982
7267,2024-06-14,North,Keyboard,Customer E,3650,752
7268,2024-05-21,South,Tablet,Customer A,9624,1187
7269,2024-11-26,East,Mobile,Customer B,2636,1408
7270,2024-07-25,East,Tablet,Customer A,735,988
7271,2024-12-22,East,Monitor,Customer B,4507,236
7272,2024-10-06,North,Mobile,Customer D,3554,1411
7273,2024-01-20,West,Keyboard,Customer E,7915,1819
7274,2024-09-23,North,Laptop,Customer D,5502,1134
7275,2024-01-05,East,Tablet,Customer B,4194,2049
7276,2024-05-23,North,Laptop,Customer A,5779,2234
7277,2024-07-22,South,Mobile,Customer E,5174,654
7278,2024-07-01,West,Laptop,Customer D,6095,650
7279,2024-01-24,East,Laptop,Customer D,6072,374
7280,2024-11-20,West,Tablet,Customer B,9709,881
7281,2024-01-05,East,Monitor,Customer E,9739,421
7282,2024-10-06,West,Mobile,Customer D,2986,386
7283,2024-01-16,East,Monitor,Customer B,3947,726
7284,2024-12-09,North,Laptop,Customer C,7011,2726
7285,2024-03-16,West,Keyboard,Customer A,3884,428
7286,2024-06-08,West,Keyboard,Customer C,9211,2671
7287,2024-08-14,South,Laptop,Customer D,830,1443
7288,2024-11-16,North,Keyboard,Customer A,5960,2640
7289,2024-02-02,North,Laptop,Customer E,1738,2285
7290,2024-12-27,South,Monitor,Customer C,4566,2340
7291,2024-07-05,East,Keyboard,Customer B,4539,1234
7292,2024-08-14,North,Keyboard,Customer A,3159,1392
7293,2024-05-23,South,Keyboard,Customer C,8760,2532
7294,2024-03-02,North,Laptop,Customer E,1539,2900
7295,2024-12-15,North,Tablet,Customer E,626,2274
7296,2024-04-14,West,Mobile,Customer C,6784,1769
7297,2024-11-04,East,Laptop,Customer C,2643,1391
7298,2024-04-05,West,Keyboard,Customer C,7620,2069
7299,2024-11-06,North,Monitor,Customer A,5498,627
7300,2024-12-28,South,Laptop,Customer E,5286,2571
7301,2024-05-18,West,Keyboard,Customer E,1333,1500
7302,2024-11-08,South,Mobile,Customer A,8099,1469
7303,2024-04-14,North,Tablet,Customer B,1014,389
7304,2024-01-26,East,Keyboard,Customer E,6547,1508
7305,2024-03-10,East,Tablet,Customer A,1171,2598
7306,2024-04-14,East,Keyboard,Customer D,1149,1134
7307,2024-07-06,East,Mobile,Customer A,2128,2943
7308,2024-11-02,East,Keyboard,Customer A,5971,1061
7309,2024-08-28,West,Laptop,Customer E,2309,2594
7310,2024-04-05,East,Monitor,Customer D,2356,2801
7311,2024-05-14,East,Laptop,Customer C,5545,2964
7312,2024-05-18,West,Keyboard,Customer D,7316,1357
7313,2024-08-19,South,Keyboard,Customer E,5079,2018
7314,2024-08-22,East,Monitor,Customer A,9616,1234
7315,2024-07-01,North,Monitor,Customer C,2666,978
7316,2024-05-14,South,Mobile,Customer B,2356,1418
7317,2024-12-11,North,Mobile,Customer B,5438,222
7318,2024-03-19,West,Laptop,Customer B,8607,1810
7319,2024-12-24,East,Tablet,Customer C,4703,73
7320,2024-04-22,East,Mobile,Customer C,2328,877
7321,2024-09-29,East,Tablet,Customer B,4109,1148
7322,2024-03-21,South,Monitor,Customer D,4420,1862
7323,2024-02-02,South,Monitor,Customer C,3887,1332
7324,2024-09-11,North,Mobile,Customer A,9548,1884
7325,2024-02-04,East,Laptop,Customer E,4417,1100
7326,2024-10-10,West,Monitor,Customer B,6342,1260
7327,2024-07-26,East,Mobile,Customer A,1291,1864
7328,2024-02-07,South,Tablet,Customer B,9942,211
7329,2024-05-03,North,Keyboard,Customer D,9568,2855
7330,2024-12-31,West,Monitor,Customer D,4292,843
7331,2024-01-14,North,Mobile,Customer B,4088,2348
7332,2024-03-19,North,Laptop,Customer B,736,2761
7333,2024-08-19,East,Tablet,Customer C,5305,1214
7334,2024-02-26,West,Monitor,Customer D,6942,1144
7335,2024-05-11,North,Monitor,Customer D,6704,2512
7336,2024-02-24,West,Keyboard,Customer E,6208,1257
7337,2024-03-04,North,Tablet,Customer D,2958,1305
7338,2024-08-03,South,Monitor,Customer E,8075,2298
7339,2024-06-02,West,Mobile,Customer C,3213,934
7340,2024-03-31,West,Monitor,Customer A,8309,1371
7341,2024-10-16,North,Laptop,Customer E,5943,57
7342,2024-10-13,West,Tablet,Customer A,3439,848
7343,2024-01-14,West,Laptop,Customer E,8542,496
7344,2024-06-23,North,Tablet,Customer A,934,561
7345,2024-05-01,East,Mobile,Customer D,1234,2888
7346,2024-09-27,South,Keyboard,Customer C,8715,2333
7347,2024-06-29,West,Keyboard,Customer A,9469,543
7348,2024-07-11,North,Keyboard,Customer E,9982,2968
7349,2024-01-23,South,Tablet,Customer C,5217,2739
7350,2024-02-14,East,Mobile,Customer C,7719,1041
7351,2024-09-28,South,Laptop,Customer A,5346,1408
7352,2024-02-12,North,Laptop,Customer E,9623,639
7353,2024-12-02,East,Tablet,Customer C,7470,1334
7354,2024-05-11,South,Tablet,Customer B,7183,1860
7355,2024-10-18,North,Monitor,Customer A,9518,2176
7356,2024-06-14,South,Keyboard,Customer A,2661,2624
7357,2024-04-23,North,Keyboard,Customer E,1013,2344
7358,2024-01-03,East,Keyboard,Customer B,2461,675
7359,2024-07-18,West,Tablet,Customer B,5268,249
7360,2024-07-23,East,Monitor,Customer D,8858,1111
7361,2024-03-18,South,Mobile,Customer C,554,1684
7362,2024-03-13,West,Mobile,Customer B,4133,1533
7363,2024-02-06,West,Laptop,Customer E,8170,1030
7364,2024-03-20,West,Tablet,Customer B,4895,618
7365,2024-07-12,North,Laptop,Customer C,1362,1594
7366,2024-12-30,South,Keyboard,Customer E,6172,2834
7367,2024-12-24,South,Laptop,Customer A,5008,1520
7368,2024-08-12,North,Mobile,Customer C,5427,2003
7369,2024-11-13,West,Laptop,Customer C,6219,1582
7370,2024-01-07,North,Keyboard,Customer D,6517,2035
7371,2024-01-07,West,Tablet,Customer A,9336,2802
7372,2024-12-25,South,Laptop,Customer C,3118,434
7373,2024-08-26,East,Tablet,Customer D,6661,2770
7374,2024-10-05,East,Monitor,Customer B,7613,1488
7375,2024-10-30,South,Mobile,Customer E,8694,2716
7376,2024-11-23,South,Keyboard,Customer D,5048,2828
7377,2024-07-28,North,Laptop,Customer B,3623,2016
7378,2024-07-07,West,Laptop,Customer C,7438,1359
7379,2024-08-23,North,Monitor,Customer A,4799,936
7380,2024-01-13,East,Monitor,Customer A,1012,459
7381,2024-07-07,North,Mobile,Customer A,2381,623
7382,2024-06-13,East,Laptop,Customer A,5630,2420
7383,2024-12-27,West,Laptop,Customer D,4994,236
7384,2024-09-13,South,Tablet,Customer E,6019,599
7385,2024-07-15,East,Keyboard,Customer A,9856,1391
7386,2024-03-22,East,Mobile,Customer C,9875,2002
7387,2024-09-24,North,Keyboard,Customer C,4932,2687
7388,2024-09-30,North,Tablet,Customer E,3227,1143
7389,2024-10-15,West,Laptop,Customer E,7523,1316
7390,2024-09-21,East,Tablet,Customer D,3193,646
7391,2024-07-06,North,Keyboard,Customer E,9460,2937
7392,2024-05-14,North,Mobile,Customer B,5728,2054
7393,2024-01-18,North,Keyboard,Customer D,7887,1692
7394,2024-04-11,West,Tablet,Customer B,4746,1569
7395,2024-01-13,East,Keyboard,Customer E,5130,1375
7396,2024-01-01,East,Laptop,Customer D,1971,1001
7397,2024-03-06,South,Mobile,Customer C,2737,1105
7398,2024-04-21,West,Mobile,Customer C,6234,1671
7399,2024-01-28,West,Tablet,Customer A,7806,1721
7400,2024-01-17,West,Laptop,Customer B,2450,934
7401,2024-04-14,West,Keyboard,Customer C,1868,2281
7402,2024-06-01,South,Tablet,Customer E,4027,1271
7403,2024-01-02,West,Tablet,Customer E,1577,1612
7404,2024-07-01,West,Laptop,Customer C,9076,770
7405,2024-08-19,North,Monitor,Customer C,1877,1429
7406,2024-02-29,South,Monitor,Customer D,9587,1631
7407,2024-12-12,West,Laptop,Customer A,4480,455
7408,2024-08-09,North,Keyboard,Customer C,3649,550
7409,2024-02-25,South,Keyboard,Customer A,2942,502
7410,2024-01-03,West,Keyboard,Customer A,5659,516
7411,2024-09-07,North,Keyboard,Customer C,1074,1245
7412,2024-02-22,East,Monitor,Customer D,6672,2442
7413,2024-08-07,West,Monitor,Customer E,4987,1421
7414,2024-02-11,South,Laptop,Customer C,5023,234
7415,2024-06-19,West,Laptop,Customer C,9687,1102
7416,2024-07-09,East,Keyboard,Customer D,7456,2412
7417,2024-12-21,West,Keyboard,Customer E,6868,211
7418,2024-10-16,North,Laptop,Customer B,8346,435
7419,2024-12-05,East,Tablet,Customer E,9685,2357
7420,2024-10-08,East,Tablet,Customer D,7780,1676
7421,2024-04-13,South,Tablet,Customer C,9090,1291
7422,2024-04-29,South,Keyboard,Customer E,5025,1780
7423,2024-02-21,West,Tablet,Customer D,7675,2545
7424,2024-07-04,West,Laptop,Customer D,1125,225
7425,2024-09-11,North,Keyboard,Customer C,9740,144
7426,2024-01-15,East,Mobile,Customer A,7171,1742
7427,2024-01-04,North,Keyboard,Customer B,5525,1921
7428,2024-07-17,South,Keyboard,Customer D,4738,1416
7429,2024-12-11,West,Laptop,Customer B,7009,2060
7430,2024-04-10,South,Laptop,Customer D,3038,608
7431,2024-11-28,North,Tablet,Customer A,9556,193
7432,2024-01-21,South,Tablet,Customer A,2612,2780
7433,2024-01-12,North,Mobile,Customer B,9799,1615
7434,2024-08-17,South,Tablet,Customer C,3267,2531
7435,2024-04-01,East,Keyboard,Customer E,8450,1591
7436,2024-09-13,East,Keyboard,Customer A,7835,2303
7437,2024-04-26,South,Tablet,Customer E,1449,1054
7438,2024-12-03,West,Mobile,Customer C,7792,2232
7439,2024-12-29,North,Mobile,Customer D,1408,2314
7440,2024-07-31,East,Tablet,Customer C,5180,2905
7441,2024-04-06,West,Monitor,Customer C,2680,226
7442,2024-12-10,North,Laptop,Customer E,2408,1922
7443,2024-05-28,North,Laptop,Customer D,9804,888
7444,2024-06-04,North,Keyboard,Customer B,6214,665
7445,2024-11-10,West,Mobile,Customer C,5919,1805
7446,2024-05-06,South,Monitor,Customer C,5252,2075
7447,2024-04-02,South,Tablet,Customer C,5130,2604
7448,2024-04-25,North,Keyboard,Customer D,1305,1718
7449,2024-11-16,North,Keyboard,Customer A,1665,1702
7450,2024-11-21,North,Tablet,Customer A,3460,1096
7451,2024-11-05,South,Laptop,Customer D,9381,1859
7452,2024-07-15,South,Tablet,Customer E,4533,2700
7453,2024-09-08,North,Laptop,Customer B,2729,2256
7454,2024-07-09,West,Mobile,Customer B,4747,690
7455,2024-05-04,East,Tablet,Customer E,8780,1373
7456,2024-11-06,West,Keyboard,Customer B,3735,1691
7457,2024-01-15,East,Tablet,Customer C,7396,1883
7458,2024-12-13,North,Tablet,Customer D,3501,2380
7459,2024-06-13,East,Laptop,Customer A,3762,2198
7460,2024-04-30,West,Tablet,Customer E,9106,2297
7461,2024-09-15,West,Mobile,Customer D,1689,1197
7462,2024-03-23,South,Laptop,Customer B,1070,1430
7463,2024-04-12,North,Laptop,Customer A,7698,2505
7464,2024-03-31,East,Tablet,Customer B,3152,918
7465,2024-03-24,South,Keyboard,Customer C,8057,898
7466,2024-05-04,East,Tablet,Customer A,4513,1989
7467,2024-09-16,South,Tablet,Customer C,8847,1364
7468,2024-09-06,West,Mobile,Customer B,3079,1503
7469,2024-07-24,East,Laptop,Customer C,5680,2791
7470,2024-04-18,South,Monitor,Customer E,3557,2954
7471,2024-11-16,South,Monitor,Customer D,5716,2296
7472,2024-02-13,East,Laptop,Customer B,2804,1813
7473,2024-03-03,North,Mobile,Customer C,2955,319
7474,2024-02-27,East,Tablet,Customer B,6522,1992
7475,2024-04-29,East,Tablet,Customer C,9668,2580
7476,2024-02-06,West,Monitor,Customer D,8231,2844
7477,2024-02-02,South,Keyboard,Customer B,3774,2736
7478,2024-11-03,North,Tablet,Customer B,8030,117
7479,2024-12-25,South,Monitor,Customer A,4108,782
7480,2024-07-28,South,Keyboard,Customer E,9843,999
7481,2024-11-04,South,Monitor,Customer C,3545,888
7482,2024-11-13,South,Mobile,Customer B,6942,614
7483,2024-07-09,North,Keyboard,Customer A,8845,1539
7484,2024-07-15,West,Laptop,Customer C,7369,2905
7485,2024-05-01,North,Keyboard,Customer A,7104,1132
7486,2024-10-25,North,Monitor,Customer A,2585,1478
7487,2024-09-08,South,Laptop,Customer B,2485,2510
7488,2024-03-18,South,Tablet,Customer C,9225,224
7489,2024-02-27,West,Laptop,Customer A,8608,276
7490,2024-11-10,East,Mobile,Customer E,5155,1174
7491,2024-02-23,South,Mobile,Customer D,9880,2016
7492,2024-03-18,North,Keyboard,Customer C,7033,2395
7493,2024-07-05,East,Keyboard,Customer B,4290,1127
7494,2024-01-14,North,Laptop,Customer E,9903,1873
7495,2024-04-22,West,Laptop,Customer C,2928,2498
7496,2024-08-11,North,Tablet,Customer D,1626,1483
7497,2024-09-13,East,Mobile,Customer A,6343,1715
7498,2024-09-21,East,Keyboard,Customer E,6420,2958
7499,2024-11-20,West,Tablet,Customer C,1800,2994
7500,2024-06-07,North,Monitor,Customer D,6528,285
7501,2024-05-11,East,Laptop,Customer B,8223,197
7502,2024-10-09,North,Keyboard,Customer A,9513,1819
7503,2024-12-01,South,Laptop,Customer C,605,1646
7504,2024-04-06,West,Tablet,Customer B,3475,797
7505,2024-08-15,North,Mobile,Customer D,3909,156
7506,2024-10-11,East,Keyboard,Customer A,7516,2617
7507,2024-08-07,East,Mobile,Customer E,5228,1292
7508,2024-09-29,North,Tablet,Customer E,4053,159
7509,2024-02-18,North,Tablet,Customer D,8400,2765
7510,2024-06-03,North,Monitor,Customer D,2462,429
7511,2024-11-09,North,Laptop,Customer E,1941,2832
7512,2024-06-16,West,Tablet,Customer C,2015,183
7513,2024-07-13,South,Monitor,Customer D,3999,1275
7514,2024-09-19,South,Mobile,Customer E,1111,1407
7515,2024-03-02,North,Monitor,Customer C,612,939
7516,2024-08-06,South,Monitor,Customer E,3657,2768
7517,2024-09-13,East,Laptop,Customer A,7637,452
7518,2024-06-18,West,Laptop,Customer C,7769,343
7519,2024-05-07,East,Keyboard,Customer D,8191,281
7520,2024-09-17,East,Monitor,Customer A,2469,1725
7521,2024-09-10,South,Keyboard,Customer B,2395,2145
7522,2024-03-31,North,Monitor,Customer A,1200,1992
7523,2024-02-18,South,Laptop,Customer C,5394,2293
7524,2024-02-22,North,Laptop,Customer A,4034,1723
7525,2024-05-13,South,Monitor,Customer E,1348,2417
7526,2024-03-13,East,Monitor,Customer A,2118,1448
7527,2024-01-30,South,Laptop,Customer A,3834,1490
7528,2024-08-26,North,Laptop,Customer E,5546,2558
7529,2024-11-11,West,Laptop,Customer A,9893,2624
7530,2024-03-05,South,Tablet,Customer E,3980,892
7531,2024-11-02,South,Tablet,Customer C,4019,1129
7532,2024-12-31,West,Laptop,Customer A,7671,271
7533,2024-01-06,West,Tablet,Customer E,818,1673
7534,2024-06-25,South,Monitor,Customer C,6818,423
7535,2024-06-28,North,Keyboard,Customer A,9310,507
7536,2024-05-11,West,Tablet,Customer D,8585,952
7537,2024-11-11,East,Monitor,Customer E,3449,751
7538,2024-10-28,East,Mobile,Customer D,7867,2374
7539,2024-05-01,East,Monitor,Customer E,1874,1178
7540,2024-11-21,West,Monitor,Customer E,4608,1762
7541,2024-05-03,South,Laptop,Customer A,1732,348
7542,2024-02-13,South,Laptop,Customer D,1125,1947
7543,2024-06-14,West,Tablet,Customer A,3188,2140
7544,2024-06-28,North,Monitor,Customer D,1164,758
7545,2024-04-07,North,Laptop,Customer C,3294,1137
7546,2024-04-24,North,Laptop,Customer D,9009,463
7547,2024-10-21,South,Mobile,Customer E,1265,409
7548,2024-07-18,West,Tablet,Customer A,8470,1853
7549,2024-02-10,North,Monitor,Customer D,747,1271
7550,2024-03-22,East,Keyboard,Customer C,9261,295
7551,2024-05-08,North,Monitor,Customer A,7627,1091
7552,2024-08-16,South,Mobile,Customer B,5716,1003
7553,2024-01-11,North,Mobile,Customer A,7248,1474
7554,2024-01-04,East,Monitor,Customer C,3213,1441
7555,2024-08-30,West,Mobile,Customer E,7478,790
7556,2024-07-02,North,Keyboard,Customer B,6689,2557
7557,2024-11-03,East,Keyboard,Customer B,6545,2318
7558,2024-07-14,South,Keyboard,Customer D,2666,902
7559,2024-05-13,East,Keyboard,Customer E,7844,2205
7560,2024-02-05,West,Tablet,Customer D,2893,675
7561,2024-11-03,North,Tablet,Customer B,5775,134
7562,2024-10-13,South,Monitor,Customer A,1022,2011
